race_id,race_name,race_date,course,distance,surface,grade,horse_no,frame_no,horse_reg,horse_name,sex,birth_year,jockey,weight,career_starts,career_win_rate,jockey_win_rate,condition_aptitude,finish_position
551,レース0551,2025-08-16,中京,2000,TURF,G2,5,3,H0006631,ウマ6631,牝,2022,伊藤 翼,56.0,27,0.0,0.146,0.332,10
551,レース0551,2025-08-16,中京,2000,TURF,G2,6,3,H0006632,ウマ6632,牝,2022,山本 陽,55.0,29,0.033,0.118,0.752,8
551,レース0551,2025-08-16,中京,2000,TURF,G2,7,4,H0006633,ウマ6633,牡,2021,伊藤 翼,57.0,3,0.213,0.166,0.3,4
551,レース0551,2025-08-16,中京,2000,TURF,G2,8,4,H0006634,ウマ6634,セ,2022,伊藤 翼,57.0,7,0.231,0.088,0.648,3
551,レース0551,2025-08-16,中京,2000,TURF,G2,9,5,H0006635,ウマ6635,セ,2020,高橋 大輔,57.0,17,0.271,0.074,0.46,5
551,レース0551,2025-08-16,中京,2000,TURF,G2,10,5,H0006636,ウマ6636,セ,2022,高橋 大輔,55.0,3,0.224,0.064,0.785,2
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,1,1,H0006637,ウマ6637,牡,2021,加藤 楓,55.0,6,0.294,0.258,0.583,2
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,2,1,H0006638,ウマ6638,牝,2020,佐藤 健,54.0,25,0.213,0.092,0.704,8
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,3,2,H0006639,ウマ6639,セ,2021,伊藤 翼,56.0,10,0.102,0.215,0.646,9
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,4,2,H0006640,ウマ6640,セ,2021,田中 一郎,58.0,26,0.216,0.098,0.559,11
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,5,3,H0006641,ウマ6641,牡,2020,田中 一郎,54.0,21,0.323,0.068,0.38,12
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,6,3,H0006642,ウマ6642,牡,2020,伊藤 翼,58.0,18,0.29,0.192,0.522,5
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,7,4,H0006643,ウマ6643,牡,2020,鈴木 花子,57.0,18,0.258,0.104,0.204,13
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,8,4,H0006644,ウマ6644,牡,2021,渡辺 美咲,54.0,5,0.277,0.17,0.811,3
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,9,5,H0006645,ウマ6645,牝,2022,鈴木 花子,56.0,25,0.201,0.18,0.722,6
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,10,5,H0006646,ウマ6646,牡,2022,伊藤 翼,58.0,29,0.109,0.09,0.451,15
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,11,6,H0006647,ウマ6647,セ,2021,渡辺 美咲,56.0,10,0.122,0.192,0.838,1
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,12,6,H0006648,ウマ6648,牝,2021,加藤 楓,58.0,12,0.183,0.141,0.392,14
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,13,7,H0006649,ウマ6649,牡,2020,田中 一郎,55.0,29,0.182,0.084,0.633,7
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,14,7,H0006650,ウマ6650,セ,2022,小林 蓮,58.0,8,0.069,0.033,0.636,16
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,15,8,H0006651,ウマ6651,牡,2021,山本 陽,56.0,10,0.33,0.23,0.381,10
552,レース0552,2025-10-03,阪神,2000,DIRT,G1,16,8,H0006652,ウマ6652,牡,2021,佐藤 健,55.0,14,0.313,0.202,0.347,4
553,レース0553,2025-04-22,京都,1600,DIRT,G1,1,1,H0006653,ウマ6653,牝,2020,高橋 大輔,57.0,22,0.298,0.135,0.395,5
553,レース0553,2025-04-22,京都,1600,DIRT,G1,2,1,H0006654,ウマ6654,牡,2021,渡辺 美咲,58.0,5,0.157,0.078,0.739,6
553,レース0553,2025-04-22,京都,1600,DIRT,G1,3,2,H0006655,ウマ6655,牝,2020,山本 陽,57.0,25,0.086,0.165,0.458,8
553,レース0553,2025-04-22,京都,1600,DIRT,G1,4,2,H0006656,ウマ6656,牝,2022,佐藤 健,54.0,8,0.213,0.043,0.382,9
553,レース0553,2025-04-22,京都,1600,DIRT,G1,5,3,H0006657,ウマ6657,牡,2021,渡辺 美咲,54.0,12,0.073,0.076,0.406,12
553,レース0553,2025-04-22,京都,1600,DIRT,G1,6,3,H0006658,ウマ6658,セ,2021,中村 駿,55.0,13,0.18,0.13,0.821,1
553,レース0553,2025-04-22,京都,1600,DIRT,G1,7,4,H0006659,ウマ6659,セ,2021,山本 陽,56.0,8,0.348,0.141,0.548,3
553,レース0553,2025-04-22,京都,1600,DIRT,G1,8,4,H0006660,ウマ6660,牡,2022,佐藤 健,56.0,7,0.107,0.152,0.341,10
553,レース0553,2025-04-22,京都,1600,DIRT,G1,9,5,H0006661,ウマ6661,セ,2022,中村 駿,57.0,9,0.214,0.099,0.509,4
553,レース0553,2025-04-22,京都,1600,DIRT,G1,10,5,H0006662,ウマ6662,牝,2022,伊藤 翼,58.0,15,0.206,0.098,0.618,2
553,レース0553,2025-04-22,京都,1600,DIRT,G1,11,6,H0006663,ウマ6663,セ,2022,鈴木 花子,56.0,18,0.279,0.117,0.38,7
553,レース0553,2025-04-22,京都,1600,DIRT,G1,12,6,H0006664,ウマ6664,牡,2020,加藤 楓,57.0,24,0.044,0.107,0.633,11
554,レース0554,2025-05-15,京都,1400,DIRT,G2,1,1,H0006665,ウマ6665,セ,2022,山本 陽,56.0,22,0.08,0.03,0.64,11
554,レース0554,2025-05-15,京都,1400,DIRT,G2,2,1,H0006666,ウマ6666,牡,2021,山本 陽,58.0,22,0.214,0.03,0.603,3
554,レース0554,2025-05-15,京都,1400,DIRT,G2,3,2,H0006667,ウマ6667,セ,2022,田中 一郎,57.0,22,0.035,0.03,0.864,6
554,レース0554,2025-05-15,京都,1400,DIRT,G2,4,2,H0006668,ウマ6668,セ,2022,小林 蓮,58.0,12,0.11,0.113,0.591,7
554,レース0554,2025-05-15,京都,1400,DIRT,G2,5,3,H0006669,ウマ6669,セ,2021,伊藤 翼,57.0,13,0.093,0.069,0.589,8
554,レース0554,2025-05-15,京都,1400,DIRT,G2,6,3,H0006670,ウマ6670,牡,2022,渡辺 美咲,57.0,26,0.233,0.03,0.642,9
554,レース0554,2025-05-15,京都,1400,DIRT,G2,7,4,H0006671,ウマ6671,牝,2022,高橋 大輔,56.0,8,0.103,0.198,0.475,5
554,レース0554,2025-05-15,京都,1400,DIRT,G2,8,4,H0006672,ウマ6672,牡,2022,渡辺 美咲,56.0,16,0.112,0.177,0.326,12
554,レース0554,2025-05-15,京都,1400,DIRT,G2,9,5,H0006673,ウマ6673,牝,2020,中村 駿,56.0,15,0.113,0.173,0.622,2
554,レース0554,2025-05-15,京都,1400,DIRT,G2,10,5,H0006674,ウマ6674,牡,2021,佐藤 健,58.0,17,0.192,0.183,0.387,10
554,レース0554,2025-05-15,京都,1400,DIRT,G2,11,6,H0006675,ウマ6675,牡,2021,伊藤 翼,56.0,25,0.299,0.125,0.777,1
554,レース0554,2025-05-15,京都,1400,DIRT,G2,12,6,H0006676,ウマ6676,セ,2020,佐藤 健,57.0,10,0.199,0.143,0.527,4
555,レース0555,2025-09-17,京都,2400,DIRT,OP,1,1,H0006677,ウマ6677,牡,2021,伊藤 翼,58.0,19,0.228,0.216,0.561,8
555,レース0555,2025-09-17,京都,2400,DIRT,OP,2,1,H0006678,ウマ6678,セ,2020,田中 一郎,55.0,28,0.218,0.1,0.761,3
555,レース0555,2025-09-17,京都,2400,DIRT,OP,3,2,H0006679,ウマ6679,牡,2020,山本 陽,57.0,3,0.104,0.163,0.606,4
555,レース0555,2025-09-17,京都,2400,DIRT,OP,4,2,H0006680,ウマ6680,牡,2020,佐藤 健,54.0,26,0.282,0.226,0.597,9
555,レース0555,2025-09-17,京都,2400,DIRT,OP,5,3,H0006681,ウマ6681,牝,2021,伊藤 翼,58.0,25,0.1,0.155,0.745,5
555,レース0555,2025-09-17,京都,2400,DIRT,OP,6,3,H0006682,ウマ6682,牡,2021,小林 蓮,54.0,27,0.242,0.075,0.351,11
555,レース0555,2025-09-17,京都,2400,DIRT,OP,7,4,H0006683,ウマ6683,牡,2021,田中 一郎,56.0,27,0.174,0.132,0.711,2
555,レース0555,2025-09-17,京都,2400,DIRT,OP,8,4,H0006684,ウマ6684,牡,2021,高橋 大輔,58.0,17,0.087,0.153,0.599,13
555,レース0555,2025-09-17,京都,2400,DIRT,OP,9,5,H0006685,ウマ6685,牝,2021,中村 駿,54.0,6,0.124,0.189,0.933,1
555,レース0555,2025-09-17,京都,2400,DIRT,OP,10,5,H0006686,ウマ6686,牡,2020,加藤 楓,58.0,3,0.025,0.101,0.654,10
555,レース0555,2025-09-17,京都,2400,DIRT,OP,11,6,H0006687,ウマ6687,牝,2021,伊藤 翼,54.0,15,0.283,0.177,0.568,6
555,レース0555,2025-09-17,京都,2400,DIRT,OP,12,6,H0006688,ウマ6688,牝,2022,鈴木 花子,58.0,18,0.078,0.165,0.566,7
555,レース0555,2025-09-17,京都,2400,DIRT,OP,13,7,H0006689,ウマ6689,牡,2020,高橋 大輔,55.0,6,0.179,0.123,0.211,15
555,レース0555,2025-09-17,京都,2400,DIRT,OP,14,7,H0006690,ウマ6690,牝,2021,佐藤 健,55.0,6,0.128,0.191,0.274,14
555,レース0555,2025-09-17,京都,2400,DIRT,OP,15,8,H0006691,ウマ6691,牡,2021,鈴木 花子,55.0,15,0.218,0.095,0.328,12
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,1,1,H0006692,ウマ6692,牝,2022,高橋 大輔,55.0,23,0.048,0.102,0.496,10
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,2,1,H0006693,ウマ6693,牝,2020,渡辺 美咲,56.0,14,0.255,0.175,0.873,2
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,3,2,H0006694,ウマ6694,牡,2022,山本 陽,54.0,24,0.213,0.194,0.426,8
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,4,2,H0006695,ウマ6695,牝,2020,渡辺 美咲,58.0,21,0.233,0.044,0.529,7
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,5,3,H0006696,ウマ6696,牝,2021,伊藤 翼,54.0,21,0.315,0.05,0.873,1
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,6,3,H0006697,ウマ6697,牝,2022,山本 陽,56.0,21,0.176,0.113,0.615,3
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,7,4,H0006698,ウマ6698,牡,2022,高橋 大輔,54.0,19,0.058,0.165,0.642,11
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,8,4,H0006699,ウマ6699,牝,2020,鈴木 花子,57.0,7,0.082,0.114,0.503,12
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,9,5,H0006700,ウマ6700,牝,2022,小林 蓮,54.0,22,0.154,0.152,0.528,9
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,10,5,H0006701,ウマ6701,牝,2021,佐藤 健,56.0,14,0.131,0.135,0.612,5
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,11,6,H0006702,ウマ6702,セ,2021,佐藤 健,57.0,8,0.188,0.11,0.405,4
556,レース0556,2025-09-22,中京,2400,DIRT,1勝,12,6,H0006703,ウマ6703,牡,2021,鈴木 花子,56.0,3,0.195,0.145,0.546,6
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,1,1,H0006704,ウマ6704,牡,2021,田中 一郎,57.0,29,0.101,0.101,0.24,12
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,2,1,H0006705,ウマ6705,セ,2022,高橋 大輔,55.0,20,0.081,0.182,0.49,9
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,3,2,H0006706,ウマ6706,牝,2022,佐藤 健,56.0,4,0.14,0.086,0.375,13
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,4,2,H0006707,ウマ6707,牝,2021,佐藤 健,54.0,17,0.145,0.184,0.762,1
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,5,3,H0006708,ウマ6708,セ,2020,小林 蓮,56.0,29,0.207,0.203,0.29,8
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,6,3,H0006709,ウマ6709,牡,2020,渡辺 美咲,57.0,4,0.172,0.095,0.578,5
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,7,4,H0006710,ウマ6710,牝,2020,佐藤 健,56.0,10,0.318,0.052,0.692,2
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,8,4,H0006711,ウマ6711,牡,2020,加藤 楓,57.0,4,0.202,0.115,0.697,4
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,9,5,H0006712,ウマ6712,牡,2022,渡辺 美咲,56.0,25,0.124,0.168,0.072,11
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,10,5,H0006713,ウマ6713,牡,2021,伊藤 翼,54.0,9,0.211,0.16,0.203,7
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,11,6,H0006714,ウマ6714,牡,2022,山本 陽,54.0,28,0.185,0.14,0.718,3
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,12,6,H0006715,ウマ6715,セ,2021,中村 駿,54.0,19,0.184,0.168,0.372,10
557,レース0557,2025-10-07,阪神,1400,DIRT,G3,13,7,H0006716,ウマ6716,セ,2021,佐藤 健,56.0,8,0.033,0.114,0.763,6
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,1,1,H0006717,ウマ6717,牡,2022,佐藤 健,56.0,18,0.096,0.14,0.268,13
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,2,1,H0006718,ウマ6718,牝,2020,中村 駿,58.0,29,0.241,0.119,0.552,8
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,3,2,H0006719,ウマ6719,牝,2020,山本 陽,55.0,14,0.065,0.155,0.625,10
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,4,2,H0006720,ウマ6720,セ,2022,小林 蓮,54.0,5,0.224,0.157,0.741,1
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,5,3,H0006721,ウマ6721,牝,2021,小林 蓮,55.0,22,0.159,0.101,0.946,2
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,6,3,H0006722,ウマ6722,牡,2022,中村 駿,54.0,25,0.207,0.136,0.66,5
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,7,4,H0006723,ウマ6723,牝,2020,高橋 大輔,57.0,26,0.265,0.12,0.566,7
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,8,4,H0006724,ウマ6724,セ,2021,高橋 大輔,57.0,4,0.0,0.061,0.602,6
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,9,5,H0006725,ウマ6725,牝,2021,渡辺 美咲,56.0,12,0.28,0.073,0.098,12
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,10,5,H0006726,ウマ6726,セ,2022,鈴木 花子,57.0,14,0.279,0.193,0.433,3
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,11,6,H0006727,ウマ6727,セ,2021,加藤 楓,54.0,13,0.097,0.038,0.435,11
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,12,6,H0006728,ウマ6728,セ,2022,伊藤 翼,56.0,23,0.153,0.246,0.549,4
558,レース0558,2025-09-12,中山,1800,DIRT,1勝,13,7,H0006729,ウマ6729,牝,2020,山本 陽,57.0,3,0.322,0.039,0.27,9
559,レース0559,2025-02-04,京都,1600,TURF,1勝,1,1,H0006730,ウマ6730,牡,2020,小林 蓮,56.0,12,0.159,0.172,0.479,13
559,レース0559,2025-02-04,京都,1600,TURF,1勝,2,1,H0006731,ウマ6731,牡,2020,渡辺 美咲,58.0,20,0.224,0.064,0.707,3
559,レース0559,2025-02-04,京都,1600,TURF,1勝,3,2,H0006732,ウマ6732,セ,2021,佐藤 健,57.0,21,0.256,0.118,0.543,11
559,レース0559,2025-02-04,京都,1600,TURF,1勝,4,2,H0006733,ウマ6733,セ,2020,渡辺 美咲,57.0,27,0.169,0.132,0.652,7
559,レース0559,2025-02-04,京都,1600,TURF,1勝,5,3,H0006734,ウマ6734,牝,2020,渡辺 美咲,56.0,23,0.208,0.07,0.695,8
559,レース0559,2025-02-04,京都,1600,TURF,1勝,6,3,H0006735,ウマ6735,牡,2021,伊藤 翼,57.0,10,0.204,0.117,0.757,5
559,レース0559,2025-02-04,京都,1600,TURF,1勝,7,4,H0006736,ウマ6736,牡,2022,鈴木 花子,57.0,22,0.252,0.116,0.639,2
559,レース0559,2025-02-04,京都,1600,TURF,1勝,8,4,H0006737,ウマ6737,セ,2020,佐藤 健,54.0,18,0.212,0.092,0.325,12
559,レース0559,2025-02-04,京都,1600,TURF,1勝,9,5,H0006738,ウマ6738,牡,2021,小林 蓮,57.0,14,0.219,0.127,0.506,6
559,レース0559,2025-02-04,京都,1600,TURF,1勝,10,5,H0006739,ウマ6739,牡,2021,加藤 楓,54.0,22,0.145,0.111,0.673,4
559,レース0559,2025-02-04,京都,1600,TURF,1勝,11,6,H0006740,ウマ6740,セ,2021,高橋 大輔,54.0,5,0.155,0.044,0.419,14
559,レース0559,2025-02-04,京都,1600,TURF,1勝,12,6,H0006741,ウマ6741,牝,2020,鈴木 花子,56.0,28,0.034,0.16,0.605,10
559,レース0559,2025-02-04,京都,1600,TURF,1勝,13,7,H0006742,ウマ6742,セ,2020,山本 陽,57.0,20,0.195,0.199,0.669,1
559,レース0559,2025-02-04,京都,1600,TURF,1勝,14,7,H0006743,ウマ6743,牝,2021,山本 陽,56.0,9,0.0,0.134,0.559,15
559,レース0559,2025-02-04,京都,1600,TURF,1勝,15,8,H0006744,ウマ6744,牝,2021,田中 一郎,54.0,21,0.197,0.148,0.604,9
560,レース0560,2025-06-21,中山,1200,DIRT,OP,1,1,H0006745,ウマ6745,牝,2021,小林 蓮,57.0,6,0.191,0.121,0.399,7
560,レース0560,2025-06-21,中山,1200,DIRT,OP,2,1,H0006746,ウマ6746,セ,2022,伊藤 翼,57.0,9,0.296,0.074,0.273,10
560,レース0560,2025-06-21,中山,1200,DIRT,OP,3,2,H0006747,ウマ6747,牡,2022,伊藤 翼,56.0,20,0.064,0.171,0.606,5
560,レース0560,2025-06-21,中山,1200,DIRT,OP,4,2,H0006748,ウマ6748,牝,2022,伊藤 翼,55.0,26,0.25,0.079,0.297,9
560,レース0560,2025-06-21,中山,1200,DIRT,OP,5,3,H0006749,ウマ6749,牡,2020,小林 蓮,56.0,26,0.28,0.081,0.39,13
560,レース0560,2025-06-21,中山,1200,DIRT,OP,6,3,H0006750,ウマ6750,セ,2020,中村 駿,54.0,27,0.171,0.081,0.568,12
560,レース0560,2025-06-21,中山,1200,DIRT,OP,7,4,H0006751,ウマ6751,セ,2021,伊藤 翼,55.0,11,0.085,0.153,0.449,11
560,レース0560,2025-06-21,中山,1200,DIRT,OP,8,4,H0006752,ウマ6752,牝,2021,伊藤 翼,58.0,23,0.264,0.06,0.893,4
560,レース0560,2025-06-21,中山,1200,DIRT,OP,9,5,H0006753,ウマ6753,牝,2020,伊藤 翼,58.0,12,0.271,0.194,0.853,3
560,レース0560,2025-06-21,中山,1200,DIRT,OP,10,5,H0006754,ウマ6754,セ,2022,伊藤 翼,54.0,8,0.187,0.155,0.825,6
560,レース0560,2025-06-21,中山,1200,DIRT,OP,11,6,H0006755,ウマ6755,牝,2020,渡辺 美咲,55.0,9,0.09,0.219,1.0,2
560,レース0560,2025-06-21,中山,1200,DIRT,OP,12,6,H0006756,ウマ6756,牝,2022,中村 駿,57.0,19,0.175,0.106,0.335,15
560,レース0560,2025-06-21,中山,1200,DIRT,OP,13,7,H0006757,ウマ6757,牝,2020,渡辺 美咲,55.0,3,0.101,0.089,0.804,8
560,レース0560,2025-06-21,中山,1200,DIRT,OP,14,7,H0006758,ウマ6758,牝,2022,中村 駿,57.0,23,0.149,0.184,0.994,1
560,レース0560,2025-06-21,中山,1200,DIRT,OP,15,8,H0006759,ウマ6759,牝,2020,渡辺 美咲,54.0,19,0.128,0.114,0.342,14
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,1,1,H0006760,ウマ6760,牡,2020,伊藤 翼,55.0,3,0.168,0.196,0.685,1
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,2,1,H0006761,ウマ6761,セ,2022,小林 蓮,54.0,23,0.138,0.104,0.644,8
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,3,2,H0006762,ウマ6762,牡,2020,佐藤 健,55.0,6,0.171,0.14,0.698,6
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,4,2,H0006763,ウマ6763,牝,2022,高橋 大輔,57.0,16,0.123,0.204,0.558,7
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,5,3,H0006764,ウマ6764,セ,2020,山本 陽,58.0,21,0.24,0.171,0.395,4
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,6,3,H0006765,ウマ6765,牝,2021,渡辺 美咲,55.0,26,0.042,0.14,0.43,13
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,7,4,H0006766,ウマ6766,牝,2020,小林 蓮,58.0,30,0.305,0.097,0.801,2
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,8,4,H0006767,ウマ6767,セ,2022,中村 駿,54.0,6,0.149,0.17,0.722,5
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,9,5,H0006768,ウマ6768,牝,2020,加藤 楓,55.0,28,0.107,0.088,0.663,11
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,10,5,H0006769,ウマ6769,牝,2022,小林 蓮,57.0,17,0.216,0.134,0.395,9
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,11,6,H0006770,ウマ6770,牡,2020,伊藤 翼,56.0,4,0.304,0.177,0.556,3
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,12,6,H0006771,ウマ6771,牡,2021,小林 蓮,57.0,24,0.269,0.112,0.218,14
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,13,7,H0006772,ウマ6772,牡,2021,渡辺 美咲,56.0,28,0.0,0.084,0.349,12
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,14,7,H0006773,ウマ6773,セ,2020,高橋 大輔,56.0,12,0.186,0.153,0.411,10
561,レース0561,2025-03-26,阪神,1400,DIRT,G3,15,8,H0006774,ウマ6774,セ,2022,佐藤 健,56.0,7,0.174,0.108,0.412,15
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,1,1,H0006775,ウマ6775,牝,2022,加藤 楓,57.0,24,0.091,0.108,0.88,8
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,2,1,H0006776,ウマ6776,牝,2021,小林 蓮,56.0,28,0.16,0.147,0.854,3
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,3,2,H0006777,ウマ6777,牝,2022,佐藤 健,58.0,30,0.102,0.106,0.515,9
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,4,2,H0006778,ウマ6778,牝,2020,渡辺 美咲,58.0,23,0.025,0.062,0.334,11
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,5,3,H0006779,ウマ6779,牡,2022,中村 駿,54.0,25,0.149,0.106,0.951,2
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,6,3,H0006780,ウマ6780,牝,2021,加藤 楓,56.0,16,0.242,0.102,0.391,5
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,7,4,H0006781,ウマ6781,牡,2021,山本 陽,54.0,11,0.281,0.034,0.555,6
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,8,4,H0006782,ウマ6782,牝,2022,小林 蓮,58.0,24,0.187,0.13,0.639,1
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,9,5,H0006783,ウマ6783,セ,2022,加藤 楓,54.0,24,0.304,0.169,0.49,4
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,10,5,H0006784,ウマ6784,牝,2020,山本 陽,54.0,5,0.186,0.03,0.654,7
562,レース0562,2025-01-11,東京,1800,DIRT,1勝,11,6,H0006785,ウマ6785,牝,2022,鈴木 花子,58.0,30,0.026,0.081,0.42,10
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,1,1,H0006786,ウマ6786,牝,2020,佐藤 健,56.0,29,0.141,0.202,0.83,4
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,2,1,H0006787,ウマ6787,牡,2022,小林 蓮,58.0,3,0.248,0.195,0.759,1
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,3,2,H0006788,ウマ6788,セ,2021,高橋 大輔,55.0,5,0.04,0.115,0.529,7
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,4,2,H0006789,ウマ6789,牝,2021,田中 一郎,58.0,29,0.0,0.081,0.701,5
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,5,3,H0006790,ウマ6790,牝,2021,山本 陽,55.0,21,0.198,0.135,0.173,6
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,6,3,H0006791,ウマ6791,牝,2020,加藤 楓,55.0,5,0.146,0.03,0.441,9
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,7,4,H0006792,ウマ6792,牝,2022,佐藤 健,57.0,26,0.195,0.183,0.56,2
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,8,4,H0006793,ウマ6793,セ,2020,中村 駿,55.0,11,0.032,0.086,0.517,8
563,レース0563,2025-02-10,阪神,1400,DIRT,1勝,9,5,H0006794,ウマ6794,牝,2022,加藤 楓,55.0,11,0.185,0.173,0.762,3
564,レース0564,2025-09-23,中京,1800,DIRT,G2,1,1,H0006795,ウマ6795,牡,2020,佐藤 健,56.0,10,0.203,0.091,0.57,13
564,レース0564,2025-09-23,中京,1800,DIRT,G2,2,1,H0006796,ウマ6796,セ,2020,小林 蓮,56.0,4,0.072,0.12,0.722,9
564,レース0564,2025-09-23,中京,1800,DIRT,G2,3,2,H0006797,ウマ6797,牡,2021,鈴木 花子,57.0,6,0.166,0.103,0.651,10
564,レース0564,2025-09-23,中京,1800,DIRT,G2,4,2,H0006798,ウマ6798,セ,2021,田中 一郎,58.0,25,0.244,0.133,0.996,1
564,レース0564,2025-09-23,中京,1800,DIRT,G2,5,3,H0006799,ウマ6799,牝,2022,渡辺 美咲,58.0,12,0.162,0.151,0.61,8
564,レース0564,2025-09-23,中京,1800,DIRT,G2,6,3,H0006800,ウマ6800,牝,2021,鈴木 花子,54.0,11,0.136,0.03,0.539,12
564,レース0564,2025-09-23,中京,1800,DIRT,G2,7,4,H0006801,ウマ6801,セ,2021,中村 駿,58.0,26,0.092,0.178,0.035,16
564,レース0564,2025-09-23,中京,1800,DIRT,G2,8,4,H0006802,ウマ6802,セ,2021,小林 蓮,57.0,28,0.157,0.181,0.603,7
564,レース0564,2025-09-23,中京,1800,DIRT,G2,9,5,H0006803,ウマ6803,牝,2020,山本 陽,58.0,9,0.066,0.155,0.562,14
564,レース0564,2025-09-23,中京,1800,DIRT,G2,10,5,H0006804,ウマ6804,セ,2022,高橋 大輔,54.0,7,0.229,0.199,0.616,3
564,レース0564,2025-09-23,中京,1800,DIRT,G2,11,6,H0006805,ウマ6805,セ,2021,小林 蓮,57.0,23,0.166,0.137,0.639,2
564,レース0564,2025-09-23,中京,1800,DIRT,G2,12,6,H0006806,ウマ6806,セ,2020,中村 駿,55.0,20,0.0,0.141,0.408,15
564,レース0564,2025-09-23,中京,1800,DIRT,G2,13,7,H0006807,ウマ6807,セ,2021,渡辺 美咲,54.0,20,0.226,0.208,0.676,6
564,レース0564,2025-09-23,中京,1800,DIRT,G2,14,7,H0006808,ウマ6808,牡,2022,佐藤 健,56.0,4,0.183,0.138,0.524,5
